Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_mt,sd_mag_z_mt,mean_acc_g,sd_acc_g,max_acc_g,flow_state,is_attached,lost_frames
2025-11-17 18:03:32.575,EC:69:0B:19:32:8E,1,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3B 1D 00 00 0A 00 26 01 62 0F 57 00 00 00 00 00 00 00 00 00,7483,10,9.728,25089,22287,0,0,0,25.089,22.287,0.0,0.0,0.0,25089,True,0
2025-11-17 18:03:33.578,EC:69:0B:19:32:8E,2,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3C 1D 00 00 0A 00 27 01 40 0F 6A 00 00 00 00 00 00 00 00 00,7484,10,9.984,16385,27151,0,0,0,16.385,27.151,0.0,0.0,0.0,16385,True,0
2025-11-17 18:03:34.579,EC:69:0B:19:32:8E,3,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3D 1D 00 00 0A 00 27 01 43 0F 27 00 00 00 00 00 00 00 00 00,7485,10,9.984,17153,9999,0,0,0,17.153,9.999,0.0,0.0,0.0,17153,True,0
2025-11-17 18:03:35.582,EC:69:0B:19:32:8E,4,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3E 1D 00 00 0A 00 26 01 4A 0F 39 00 00 00 00 00 00 00 00 00,7486,10,9.728,18945,14607,0,0,0,18.945,14.607,0.0,0.0,0.0,18945,True,0
2025-11-17 18:03:36.592,EC:69:0B:19:32:8E,5,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3F 1D 00 00 0A 00 26 01 2C 0F 09 00 00 00 00 00 00 00 00 00,7487,10,9.728,11265,2319,0,0,0,11.265,2.319,0.0,0.0,0.0,11265,True,0
2025-11-17 18:03:37.597,EC:69:0B:19:32:8E,6,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 40 1D 00 00 0A 00 26 01 F2 0E 95 00 00 00 00 00 00 00 00 00,7488,10,9.728,-3583,-27378,0,0,0,-3.583,-27.378,0.0,0.0,0.0,3583,True,0
2025-11-17 18:03:39.609,EC:69:0B:19:32:8E,7,-77,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 42 1D 00 00 0A 00 26 01 A6 0E C9 00 00 00 00 00 00 00 00 00,7490,10,9.728,-23039,-14066,0,0,0,-23.039,-14.066,0.0,0.0,0.0,23039,True,1
2025-11-17 18:03:41.635,EC:69:0B:19:32:8E,8,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 44 1D 00 00 0A 00 26 01 12 0F FA 00 00 00 00 00 00 00 00 00,7492,10,9.728,4609,-1521,0,0,0,4.609,-1.521,0.0,0.0,0.0,4609,True,1
2025-11-17 18:03:42.640,EC:69:0B:19:32:8E,9,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 45 1D 00 00 0A 00 26 01 7B 0F 3E 00 00 00 00 00 00 00 00 00,7493,10,9.728,31489,15887,0,0,0,31.489,15.887,0.0,0.0,0.0,31489,True,0
2025-11-17 18:03:43.633,EC:69:0B:19:32:8E,10,-80,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 46 1D 00 00 0A 00 26 01 7B 0F 40 00 00 00 00 00 00 00 00 00,7494,10,9.728,31489,16399,0,0,0,31.489,16.399,0.0,0.0,0.0,31489,True,0
2025-11-17 18:03:44.640,EC:69:0B:19:32:8E,11,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 47 1D 00 00 0A 00 26 01 3B 0F 43 00 00 00 00 00 00 00 00 00,7495,10,9.728,15105,17167,0,0,0,15.105,17.167,0.0,0.0,0.0,15105,True,0
2025-11-17 18:03:45.644,EC:69:0B:19:32:8E,12,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 48 1D 00 00 0A 00 26 01 F9 0E EE 00 00 00 00 00 00 00 00 00,7496,10,9.728,-1791,-4594,0,0,0,-1.791,-4.594,0.0,0.0,0.0,1791,True,0
2025-11-17 18:03:47.652,EC:69:0B:19:32:8E,13,-87,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4A 1D 00 00 0A 00 26 01 0A 0F CE 00 00 00 00 00 00 00 00 00,7498,10,9.728,2561,-12785,0,0,0,2.561,-12.785,0.0,0.0,0.0,2561,True,1
2025-11-17 18:03:49.665,EC:69:0B:19:32:8E,14,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4C 1D 00 00 0A 00 27 01 55 0F 3A 00 00 00 00 00 00 00 00 00,7500,10,9.984,21761,14863,0,0,0,21.761,14.863,0.0,0.0,0.0,21761,True,1
2025-11-17 18:03:50.668,EC:69:0B:19:32:8E,15,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4D 1D 00 00 0A 00 27 01 55 0F 36 00 00 00 00 00 00 00 00 00,7501,10,9.984,21761,13839,0,0,0,21.761,13.839,0.0,0.0,0.0,21761,True,0
2025-11-17 18:03:51.671,EC:69:0B:19:32:8E,16,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4E 1D 00 00 0A 00 26 01 19 0F 60 00 00 00 00 00 00 00 00 00,7502,10,9.728,6401,24591,0,0,0,6.401,24.591,0.0,0.0,0.0,6401,True,0
2025-11-17 18:03:52.675,EC:69:0B:19:32:8E,17,-79,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 4F 1D 00 00 0A 00 26 01 40 0F 2A 00 00 00 00 00 00 00 00 00,7503,10,9.728,16385,10767,0,0,0,16.385,10.767,0.0,0.0,0.0,16385,True,0
2025-11-17 18:03:53.690,EC:69:0B:19:32:8E,18,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 50 1D 00 00 0A 00 26 01 13 0F 81 00 00 00 00 00 00 00 00 00,7504,10,9.728,4865,-32497,0,0,0,4.865,-32.497,0.0,0.0,0.0,4865,True,0
2025-11-17 18:03:54.691,EC:69:0B:19:32:8E,19,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 51 1D 00 00 0A 00 27 01 31 0F 38 00 00 00 00 00 00 00 00 00,7505,10,9.984,12545,14351,0,0,0,12.545,14.351,0.0,0.0,0.0,12545,True,0
2025-11-17 18:03:55.691,EC:69:0B:19:32:8E,20,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 52 1D 00 00 0A 00 27 01 5A 0F 42 00 00 00 00 00 00 00 00 00,7506,10,9.984,23041,16911,0,0,0,23.041,16.911,0.0,0.0,0.0,23041,True,0
2025-11-17 18:03:56.692,EC:69:0B:19:32:8E,21,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 53 1D 00 00 0A 00 26 01 20 0F 4A 00 00 00 00 00 00 00 00 00,7507,10,9.728,8193,18959,0,0,0,8.193,18.959,0.0,0.0,0.0,8193,True,0
2025-11-17 18:03:57.697,EC:69:0B:19:32:8E,22,-83,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 54 1D 00 00 0A 00 27 01 26 0F 4C 00 00 00 00 00 00 00 00 00,7508,10,9.984,9729,19471,0,0,0,9.729,19.471,0.0,0.0,0.0,9729,True,0
2025-11-17 18:03:59.698,EC:69:0B:19:32:8E,23,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 56 1D 00 00 0A 00 27 01 49 0F 32 00 00 00 00 00 00 00 00 00,7510,10,9.984,18689,12815,0,0,0,18.689,12.815,0.0,0.0,0.0,18689,True,1
2025-11-17 18:04:00.705,EC:69:0B:19:32:8E,24,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 57 1D 00 00 0A 00 27 01 49 0F 47 00 00 00 00 00 00 00 00 00,7511,10,9.984,18689,18191,0,0,0,18.689,18.191,0.0,0.0,0.0,18689,True,0
2025-11-17 18:04:01.720,EC:69:0B:19:32:8E,25,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 58 1D 00 00 0A 00 26 01 38 0F 2C 00 00 00 00 00 00 00 00 00,7512,10,9.728,14337,11279,0,0,0,14.337,11.279,0.0,0.0,0.0,14337,True,0
2025-11-17 18:04:02.722,EC:69:0B:19:32:8E,26,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 59 1D 00 00 0A 00 26 01 14 0F 87 00 00 00 00 00 00 00 00 00,7513,10,9.728,5121,-30961,0,0,0,5.121,-30.961,0.0,0.0,0.0,5121,True,0
2025-11-17 18:04:03.724,EC:69:0B:19:32:8E,27,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5A 1D 00 00 0A 00 26 01 64 0F 64 00 00 00 00 00 00 00 00 00,7514,10,9.728,25601,25615,0,0,0,25.601,25.615,0.0,0.0,0.0,25601,True,0
2025-11-17 18:04:04.723,EC:69:0B:19:32:8E,28,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5B 1D 00 00 0A 00 26 01 62 0F 40 00 00 00 00 00 00 00 00 00,7515,10,9.728,25089,16399,0,0,0,25.089,16.399,0.0,0.0,0.0,25089,True,0
2025-11-17 18:04:05.721,EC:69:0B:19:32:8E,29,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5C 1D 00 00 0A 00 27 01 55 0E BD 01 00 00 00 00 00 00 00 00,7516,10,9.984,21761,-17138,1,0,0,21.761,-17.138,0.001,0.0,0.0,21761,True,0
2025-11-17 18:04:06.736,EC:69:0B:19:32:8E,30,-87,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5D 1D 00 00 0A 00 26 01 10 0A 2C 05 00 00 00 00 00 00 00 00,7517,10,9.728,4097,11274,5,0,0,4.097,11.274,0.005,0.0,0.0,4097,True,0
2025-11-17 18:04:07.738,EC:69:0B:19:32:8E,31,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5E 1D 00 00 0A 00 26 01 61 07 34 05 00 00 00 00 00 00 00 00,7518,10,9.728,24833,13319,5,0,0,24.833,13.319,0.005,0.0,0.0,24833,True,0
2025-11-17 18:04:08.739,EC:69:0B:19:32:8E,32,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5F 1D 00 00 0A 00 26 01 04 0B CB 04 00 00 00 00 00 00 00 00,7519,10,9.728,1025,-13557,4,0,0,1.025,-13.557,0.004,0.0,0.0,1025,True,0
2025-11-17 18:04:09.753,EC:69:0B:19:32:8E,33,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 60 1D 00 00 0A 00 26 01 6D 09 0D 04 00 00 00 00 00 00 00 00,7520,10,9.728,27905,3337,4,0,0,27.905,3.337,0.004,0.0,0.0,27905,True,0
2025-11-17 18:04:10.756,EC:69:0B:19:32:8E,34,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 61 1D 00 00 0A 00 26 01 A6 07 FD 02 00 00 00 00 00 00 00 00,7521,10,9.728,-23039,-761,2,0,0,-23.039,-0.761,0.002,0.0,0.0,23039,True,0
2025-11-17 18:04:11.774,EC:69:0B:19:32:8E,35,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 62 1D 00 00 0A 00 26 01 91 0B E3 04 00 00 00 00 00 00 00 00,7522,10,9.728,-28415,-7413,4,0,0,-28.415,-7.413,0.004,0.0,0.0,28415,True,0
2025-11-17 18:04:12.770,EC:69:0B:19:32:8E,36,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 63 1D 00 00 0A 00 26 01 16 07 CA 04 00 00 00 00 00 00 00 00,7523,10,9.728,5633,-13817,4,0,0,5.633,-13.817,0.004,0.0,0.0,5633,True,0
2025-11-17 18:04:14.772,EC:69:0B:19:32:8E,37,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 65 1D 00 00 0A 00 27 01 0C 04 7C 02 00 00 00 00 00 00 00 00,7525,10,9.984,3073,31748,2,0,0,3.073,31.748,0.002,0.0,0.0,3073,True,1
2025-11-17 18:04:15.791,EC:69:0B:19:32:8E,38,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 66 1D 00 00 0A 00 27 01 D8 04 B4 03 00 00 00 00 00 00 00 00,7526,10,9.984,-10239,-19452,3,0,0,-10.239,-19.452,0.003,0.0,0.0,10239,True,0
2025-11-17 18:04:16.787,EC:69:0B:19:32:8E,39,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 67 1D 00 00 0A 00 26 01 7E 04 AE 02 00 00 00 00 00 00 00 00,7527,10,9.728,32257,-20988,2,0,0,32.257,-20.988,0.002,0.0,0.0,32257,True,0
2025-11-17 18:04:17.785,EC:69:0B:19:32:8E,40,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 68 1D 00 00 0A 00 26 01 2B 05 24 04 00 00 00 00 00 00 00 00,7528,10,9.728,11009,9221,4,0,0,11.009,9.221,0.004,0.0,0.0,11009,True,0
2025-11-17 18:04:18.805,EC:69:0B:19:32:8E,41,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 69 1D 00 00 0A 00 26 01 CC 08 40 05 00 00 00 00 00 00 00 00,7529,10,9.728,-13311,16392,5,0,0,-13.311,16.392,0.005,0.0,0.0,13311,True,0
2025-11-17 18:04:19.803,EC:69:0B:19:32:8E,42,-79,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6A 1D 00 00 0A 00 26 01 66 03 80 03 00 00 00 00 00 00 00 00,7530,10,9.728,26113,-32765,3,0,0,26.113,-32.765,0.003,0.0,0.0,26113,True,0
2025-11-17 18:04:20.821,EC:69:0B:19:32:8E,43,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6B 1D 00 00 0A 00 26 01 90 01 9F 00 00 00 00 00 00 00 00 00,7531,10,9.728,-28671,-24831,0,0,0,-28.671,-24.831,0.0,0.0,0.0,28671,True,0
2025-11-17 18:04:21.821,EC:69:0B:19:32:8E,44,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6C 1D 00 00 0A 00 26 01 F9 04 DD 03 00 00 00 00 00 00 00 00,7532,10,9.728,-1791,-8956,3,0,0,-1.791,-8.956,0.003,0.0,0.0,1791,True,0
2025-11-17 18:04:22.835,EC:69:0B:19:32:8E,45,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6D 1D 00 00 0A 00 26 01 66 05 6D 04 00 00 00 00 00 00 00 00,7533,10,9.728,26113,27909,4,0,0,26.113,27.909,0.004,0.0,0.0,26113,True,0
2025-11-17 18:04:23.836,EC:69:0B:19:32:8E,46,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6E 1D 00 00 0A 00 27 01 4A 06 EA 02 00 00 00 00 00 00 00 00,7534,10,9.984,18945,-5626,2,0,0,18.945,-5.626,0.002,0.0,0.0,18945,True,0
2025-11-17 18:04:24.841,EC:69:0B:19:32:8E,47,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6F 1D 00 00 0A 00 26 01 7B 07 07 04 00 00 00 00 00 00 00 00,7535,10,9.728,31489,1799,4,0,0,31.489,1.799,0.004,0.0,0.0,31489,True,0
2025-11-17 18:04:25.854,EC:69:0B:19:32:8E,48,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 70 1D 00 00 0A 00 26 01 3E 0B EA 03 00 00 00 00 00 00 00 00,7536,10,9.728,15873,-5621,3,0,0,15.873,-5.621,0.003,0.0,0.0,15873,True,0
2025-11-17 18:04:26.856,EC:69:0B:19:32:8E,49,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 71 1D 00 00 0A 00 26 01 00 07 5E 03 00 00 00 00 00 00 00 00,7537,10,9.728,1,24071,3,0,0,0.001,24.071,0.003,0.0,0.0,1,False,0
2025-11-17 18:04:27.855,EC:69:0B:19:32:8E,50,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 72 1D 00 00 0A 00 26 01 D7 04 E2 02 00 00 00 00 00 00 00 00,7538,10,9.728,-10495,-7676,2,0,0,-10.495,-7.676,0.002,0.0,0.0,10495,True,0
2025-11-17 18:04:28.855,EC:69:0B:19:32:8E,51,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 73 1D 00 00 0A 00 26 01 87 06 C0 04 00 00 00 00 00 00 00 00,7539,10,9.728,-30975,-16378,4,0,0,-30.975,-16.378,0.004,0.0,0.0,30975,True,0
2025-11-17 18:04:29.855,EC:69:0B:19:32:8E,52,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 74 1D 00 00 0A 00 26 01 A1 06 28 05 00 00 00 00 00 00 00 00,7540,10,9.728,-24319,10246,5,0,0,-24.319,10.246,0.005,0.0,0.0,24319,True,0
2025-11-17 18:04:30.872,EC:69:0B:19:32:8E,53,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 75 1D 00 00 0A 00 26 01 30 04 22 04 00 00 00 00 00 00 00 00,7541,10,9.728,12289,8708,4,0,0,12.289,8.708,0.004,0.0,0.0,12289,True,0
